run_id,source_file,phase,treatment,scenario_id,experiment_id,treatment_pair_id,repetition,curation_status,curation_reason,superseded_by,planned_initial_height_m,planned_offset_x_m,planned_offset_y_m,planned_yaw_deg,visual_samples,accepted_detections,accepted_detection_rate,lost_detection_count,latency_ms_mean,latency_ms_max,mean_abs_error_x_norm,std_error_x_norm,mean_abs_error_y_norm,std_error_y_norm,command_count,descent_command_count,max_abs_horizontal_command_m_s,landing_time_s,total_duration_s,start_altitude_m,last_visual_altitude_m,final_error_x_m,final_error_y_m,final_error_m,landing_success,landing_threshold_reached,aborted,abort_reason,terminal_event,terminal_mode,terminal_armed,terminal_status,status,notes
phase05_20260608_113207_9cd80600,data/logs/phase05_experiments/raw/phase05_20260608_113207_9cd80600_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R04,4,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,115,71,0.6173913043478261,44,104.46486956521738,185.96,0.13467879631149934,0.02243123042509223,0.4411223245898323,0.06392200912198148,115,115,0.0,26.976,35.029,3.0912322998046875,1.0439224243164062,-0.03367507550865412,-0.7782192826271057,0.7789475351801048,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_115833_ac615232,data/logs/phase05_experiments/raw/phase05_20260608_115833_ac615232_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R05,5,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,129,107,0.8294573643410853,22,82.01620155038759,174.3,0.3000972480417412,0.0666735719573031,0.25619584793613703,0.06369455834753442,129,129,0.0,29.163,37.012,3.1722335815429688,1.0481643676757812,-0.06835589185357094,-0.6718629598617554,0.6753313000189579,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_120108_01bf9b72,data/logs/phase05_experiments/raw/phase05_20260608_120108_01bf9b72_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R05,5,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,166,166,1.0,0,58.91753012048193,76.46,0.03478656217276332,0.02499351209924657,0.08302409160568053,0.08995279264098324,166,108,0.09075627326965333,35.134,43.063,2.9946517944335938,1.0271835327148438,0.01839649071916938,0.0017484426498413086,0.018479391831991366,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_120325_a9584a19,data/logs/phase05_experiments/raw/phase05_20260608_120325_a9584a19_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R06,6,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,162,162,1.0,0,55.922716049382714,75.23,0.07449558752554433,0.071496856514766,0.05700528062420127,0.045536676785488055,162,104,0.06879044771194458,34.339,42.059,2.897979736328125,1.0445327758789062,-0.025147289037704468,-0.0041980743408203125,0.025495293175739422,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_120603_2c9dc18c,data/logs/phase05_experiments/raw/phase05_20260608_120603_2c9dc18c_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R06,6,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,107,68,0.6355140186915887,39,95.00850467289719,169.65,0.09167313856237075,0.004552238013812616,0.4414262654734593,0.05900619434510195,107,107,0.0,23.906,31.041,2.9567718505859375,1.0443878173828125,-0.007435590028762817,-0.6917438507080078,0.6917838123224758,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_120821_9e5b2b7c,data/logs/phase05_experiments/raw/phase05_20260608_120821_9e5b2b7c_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R07,7,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,106,80,0.7547169811320755,26,79.19509433962264,163.74,0.33575292527675626,0.06092977305244921,0.28650293191274007,0.06648683046846372,106,106,0.0,23.384,31.022,2.916351318359375,1.034942626953125,-0.036646245047450066,-0.7606921195983887,0.7615743221085957,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_121033_33399d34,data/logs/phase05_experiments/raw/phase05_20260608_121033_33399d34_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R07,7,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,155,155,1.0,0,57.59625806451613,73.11,0.04441602091635427,0.024689526990896805,0.08796229249687605,0.09410652385765488,155,102,0.09121443430582682,32.975,41.061,2.937652587890625,1.0497665405273438,0.0013000890612602234,-0.012151479721069336,0.012220830208245584,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_121322_9d00fb97,data/logs/phase05_experiments/raw/phase05_20260608_121322_9d00fb97_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R08,8,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,155,155,1.0,0,58.15832258064517,79.43,0.07549938694123298,0.07128534617817643,0.052820892333984376,0.048201626303799205,155,102,0.06650896072387695,32.96,41.008,2.928375244140625,1.04632568359375,-0.03150688111782074,-0.0011324882507324219,0.03152722771527075,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_122434_ac873b0b,data/logs/phase05_experiments/raw/phase05_20260608_122434_ac873b0b_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R08,8,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,124,83,0.6693548387096774,41,93.13564516129033,191.39,0.12905586426516613,0.02393980209939084,0.41644605460415884,0.07210486412637368,124,124,0.0,27.644,35.055,3.1729278564453125,1.0482711791992188,0.0145130455493927,-0.792449951171875,0.79258283706085,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_130247_e28ac4f0,data/logs/phase05_experiments/raw/phase05_20260608_130247_e28ac4f0_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R09,9,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,116,94,0.8103448275862069,22,124.47362068965518,341.8,0.381760975655089,0.08965228360048287,0.20926807890547083,0.03776153167685597,116,116,0.0,28.527,35.757,2.9668502807617188,1.0400238037109375,-0.03528850805014372,-0.8887507021427155,0.8894510044738692,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_131411_c3801822,data/logs/phase05_experiments/raw/phase05_20260608_131411_c3801822_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R09,9,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,202,202,1.0,0,86.93163366336633,149.95,0.031024990459479908,0.01857644280448752,0.07726352238419032,0.08778329690478498,202,138,0.08559746742248535,43.407,50.694,3.1309356689453125,1.0434112548828125,0.029257282614707947,0.014513671398162842,0.032659382165784186,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_131743_02ff76bb,data/logs/phase05_experiments/raw/phase05_20260608_131743_02ff76bb_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R10,10,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,176,176,1.0,0,92.12329545454546,160.7,0.06664349843155254,0.06287653009903225,0.04938283111109878,0.04966525469105024,176,120,0.06377348899841309,38.176,45.62,3.023284912109375,1.0416793823242188,0.009297683835029602,-0.003916263580322266,0.010088807914056513,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_132016_13101669,data/logs/phase05_experiments/raw/phase05_20260608_132016_13101669_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R10,10,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,105,71,0.6761904761904762,34,134.6801904761905,269.69,0.17786142188058773,0.029965554912985814,0.41660178994908575,0.06632399783298742,105,105,0.0,25.834,33.831,2.9678955078125,1.0394058227539062,-0.06335554271936417,-0.7771357297897339,0.7797139650596797,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_145204_e031cbc5,data/logs/phase05_experiments/raw/phase05_20260608_145204_e031cbc5_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R01,1,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,115,82,0.7130434782608696,33,93.28060869565218,187.67,0.2766950502628233,0.051780031239572574,0.3444918376643483,0.06393324862029444,115,115,0.0,26.88,34.017,2.97369384765625,1.0374755859375,0.01735640875995159,-0.798725888133049,0.79891444429236,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_145623_5cf1f00c,data/logs/phase05_experiments/raw/phase05_20260608_145623_5cf1f00c_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R01,1,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,174,174,1.0,0,56.48925287356322,76.06,0.043956190416182594,0.043734168590438084,0.06555390339701568,0.06896133612407904,174,123,0.06383078893025716,37.735,45.056,3.1138381958007812,1.0352630615234375,0.01099250465631485,-0.007112681865692139,0.013092952376818968,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_145858_66086f4f,data/logs/phase05_experiments/raw/phase05_20260608_145858_66086f4f_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R02,2,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,164,164,1.0,0,59.39158536585366,74.97,0.06038062630630121,0.047922632089134665,0.06709576738559134,0.0699289336560056,164,114,0.07146929105122884,34.682,42.069,3.0500030517578125,1.0438385009765625,-0.03187526576220989,-0.008605718612670898,0.03301652556299618,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_150148_ca339b4f,data/logs/phase05_experiments/raw/phase05_20260608_150148_ca339b4f_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R02,2,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,106,62,0.5849056603773585,44,100.46094339622643,175.13,0.22361880733120826,0.019311338692228418,0.39032969115882793,0.06630497307302259,106,106,0.0,23.848,31.038,2.9534683227539062,1.0384292602539062,-0.0010784342885017395,-0.7939894199371338,0.7939901523272318,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_150412_e0539f18,data/logs/phase05_experiments/raw/phase05_20260608_150412_e0539f18_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R03,3,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,107,71,0.6635514018691588,36,95.2673831775701,168.35,0.23809747292961872,0.04346255513307673,0.3459957803359054,0.054810524135939814,107,107,0.0,23.826,31.051,2.939056396484375,1.0380401611328125,0.05403705686330795,-0.707261323928833,0.709322623239957,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_150643_cddaa57d,data/logs/phase05_experiments/raw/phase05_20260608_150643_cddaa57d_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R03,3,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,160,160,1.0,0,58.267999999999994,93.58,0.05139537811279297,0.04194819761521037,0.08328179478645324,0.08665169946164374,160,105,0.08176520665486654,33.859,41.066,2.9652786254882812,1.0483551025390625,-0.003642946481704712,-0.031533002853393555,0.03174273661833035,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_150901_e29040c2,data/logs/phase05_experiments/raw/phase05_20260608_150901_e29040c2_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R04,4,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,155,155,1.0,0,56.8663870967742,84.04,0.07024646328341576,0.05348359243267952,0.06606137347477739,0.07471262223808985,155,101,0.07088931401570638,32.944,40.048,2.8947525024414062,1.0269927978515625,0.004732154309749603,0.004744052886962891,0.006700695650869593,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_151114_e6e1f464,data/logs/phase05_experiments/raw/phase05_20260608_151114_e6e1f464_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R04,4,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,93,61,0.6559139784946236,32,117.5341935483871,244.88,0.17882381814425108,0.007976775647733605,0.39549115915767485,0.058131337429462804,93,93,0.0,22.805,30.012,2.8893508911132812,1.0369644165039062,-0.11298882588744164,-0.6997849941253662,0.7088480181099905,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_153204_75c1cf12,data/logs/phase05_experiments/raw/phase05_20260608_153204_75c1cf12_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R05,5,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,126,95,0.753968253968254,31,100.67492063492062,209.11,0.2578358921251799,0.058200532227915026,0.32412219265051057,0.0612344128848049,126,126,0.0,28.28,36.011,3.1676483154296875,1.0431137084960938,-0.060619473457336426,-0.7549800872802734,0.7574098314334017,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_153518_1f649825,data/logs/phase05_experiments/raw/phase05_20260608_153518_1f649825_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R05,5,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,176,176,1.0,0,56.68102272727273,81.81,0.04085267998955466,0.04129620940790554,0.07441968773350571,0.0840123709262223,176,115,0.08157488505045572,37.157,45.056,3.0131912231445312,1.0438995361328125,-0.03261303901672363,-0.005442619323730469,0.03306406537329284,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_153752_cbd723c3,data/logs/phase05_experiments/raw/phase05_20260608_153752_cbd723c3_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R06,6,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,160,160,1.0,0,58.441937499999995,80.32,0.07362188637256623,0.05635024728278234,0.06299265901247661,0.07315109555438148,160,107,0.06626052856445312,33.958,41.051,2.9882431030273438,1.0324554443359375,-0.012607879936695099,0.0024504661560058594,0.01284380865942221,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_154116_86105482,data/logs/phase05_experiments/raw/phase05_20260608_154116_86105482_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R06,6,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,113,69,0.6106194690265486,44,98.15893805309736,183.61,0.19871349680250971,0.029260606695392002,0.4146917168069001,0.06542603143867462,113,113,0.0,25.382,33.057,3.0405807495117188,1.047698974609375,-0.04600686579942703,-0.763303279876709,0.7646885174835751,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_154347_ecf70a40,data/logs/phase05_experiments/raw/phase05_20260608_154347_ecf70a40_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R07,7,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,107,78,0.7289719626168224,29,86.56411214953272,174.87,0.2849921587185982,0.06093942117184312,0.3191807665376582,0.05477059663141927,107,107,0.0,23.924,31.085,2.9664306640625,1.0369644165039062,-0.016601160168647766,-0.7833957672119141,0.7835716473970256,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_154624_690038b4,data/logs/phase05_experiments/raw/phase05_20260608_154624_690038b4_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R07,7,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,170,170,1.0,0,56.025705882352945,73.23,0.03949910949258243,0.029710379418866208,0.07923352821200502,0.0880212361897274,170,110,0.08474737803141276,35.982,44.062,2.9738235473632812,1.0380477905273438,0.0025837719440460205,0.0011572837829589844,0.0028311098906858437,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_154849_a312c4d5,data/logs/phase05_experiments/raw/phase05_20260608_154849_a312c4d5_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R08,8,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,163,163,1.0,0,61.180920245398774,80.25,0.071896230077451,0.06337989149128435,0.056148481076480426,0.06642696986837196,163,100,0.06436649958292644,34.56,42.028,2.8901824951171875,1.0472946166992188,-0.019301027059555054,-0.010202407836914062,0.021831600290047496,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_155107_6001aa64,data/logs/phase05_experiments/raw/phase05_20260608_155107_6001aa64_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R08,8,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,94,57,0.6063829787234043,37,127.95882978723404,262.88,0.15070944668953878,0.01896695929322756,0.44614098532158036,0.06691193047499593,94,94,0.0,23.396,31.012,2.902008056640625,1.0271759033203125,-0.03284728527069092,-0.7522850036621094,0.7530017734936313,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_160251_dafcb6ba,data/logs/phase05_experiments/raw/phase05_20260608_160251_dafcb6ba_baseline_descent.csv,fase05,T0,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R09,9,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,131,111,0.8473282442748091,20,77.90671755725191,195.33,0.32741906750309574,0.07596087599734441,0.2429746610624296,0.06926312814300863,131,131,0.0,28.67,36.017,3.206085205078125,1.0401611328125,0.005805894732475281,-0.7458224296569824,0.7458450274642107,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_160541_dcf510ce,data/logs/phase05_experiments/raw/phase05_20260608_160541_dcf510ce_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R09,9,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,174,174,1.0,0,60.194310344827585,94.99,0.02603340587396731,0.021051955048016643,0.08245623285286272,0.09025926564443985,174,116,0.09052597681681315,36.691,44.069,3.0244064331054688,1.0389328002929688,-0.020700573921203613,-0.007891654968261719,0.02215382537633862,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_160802_e1f96ad8,data/logs/phase05_experiments/raw/phase05_20260608_160802_e1f96ad8_mavlink_visual_servo.csv,fase05,T1,P05_S08_H3_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S08_H3_Y08_YAW15_R10,10,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,15.0,159,159,1.0,0,61.398993710691826,103.66,0.08104668653236245,0.07032071023138961,0.038132366444329796,0.03886039956169247,159,99,0.06549028158187867,33.768,41.041,2.9242172241210938,1.0496368408203125,-0.011051058769226074,-0.02571582794189453,0.027989814337683844,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
